province,party,months_before,cpi_category,vote_share_2019,vote_share_2021,delta_vote_share,cpi_change

Quebec,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,All-items,0.0008904526,0.0007238652,-0.0001665874,5.616667

Quebec,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,Food,0.0008904526,0.0007238652,-0.0001665874,7.050000

Quebec,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,All-items,0.0008904526,0.0007238652,-0.0001665874,4.925000

Quebec,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,Food,0.0008904526,0.0007238652,-0.0001665874,6.666667

Quebec,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,All-items,0.0008904526,0.0007238652,-0.0001665874,4.316667

Quebec,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,Food,0.0008904526,0.0007238652,-0.0001665874,7.225000

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.100000

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,Food,0.0000000000,0.0000000000,0.0000000000,7.633333

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.150000

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,Food,0.0000000000,0.0000000000,0.0000000000,6.016667

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.383333

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,Food,0.0000000000,0.0000000000,0.0000000000,5.666667

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.979167

Ontario,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,Food,0.0000000000,0.0000000000,0.0000000000,7.020833

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,All-items,0.0000000000,0.0000000000,0.0000000000,5.800000

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,Food,0.0000000000,0.0000000000,0.0000000000,5.700000

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.866667

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,Food,0.0000000000,0.0000000000,0.0000000000,6.075000

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.733333

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,Food,0.0000000000,0.0000000000,0.0000000000,7.100000

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,All-items,0.0000000000,0.0000000000,0.0000000000,3.983333

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,Food,0.0000000000,0.0000000000,0.0000000000,6.816667

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.716667

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,Food,0.0000000000,0.0000000000,0.0000000000,6.375000

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.470833

Saskatchewan,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,Food,0.0000000000,0.0000000000,0.0000000000,7.245833

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,All-items,0.0000000000,0.0000000000,0.0000000000,7.400000

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,Food,0.0000000000,0.0000000000,0.0000000000,7.766667

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.183333

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,Food,0.0000000000,0.0000000000,0.0000000000,7.500000

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.091667

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,Food,0.0000000000,0.0000000000,0.0000000000,7.300000

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.587500

Alberta,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,Food,0.0000000000,0.0000000000,0.0000000000,8.225000

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.833333

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,3,Food,0.0000000000,0.0000000000,0.0000000000,6.666667

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.083333

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,6,Food,0.0000000000,0.0000000000,0.0000000000,6.650000

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.950000

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,12,Food,0.0000000000,0.0000000000,0.0000000000,7.016667

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.137500

British Columbia,Parti pour l'IndΘpendance du QuΘbec/Parti pour l'IndΘpendance du QuΘbec,24,Food,0.0000000000,0.0000000000,0.0000000000,8.179167

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0013770255,0.0236329595,0.0222559340,6.200000

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,3,Food,0.0013770255,0.0236329595,0.0222559340,6.733333

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0013770255,0.0236329595,0.0222559340,5.216667

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,6,Food,0.0013770255,0.0236329595,0.0222559340,5.683333

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0013770255,0.0236329595,0.0222559340,4.308333

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,12,Food,0.0013770255,0.0236329595,0.0222559340,5.233333

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0013770255,0.0236329595,0.0222559340,2.933333

Newfoundland and Labrador,People's Party of Canada/Parti populaire du Canada,24,Food,0.0013770255,0.0236329595,0.0222559340,4.979167

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0000000000,0.0325353413,0.0325353413,8.366667

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,3,Food,0.0000000000,0.0325353413,0.0325353413,10.966667

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0000000000,0.0325353413,0.0325353413,6.933333

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,6,Food,0.0000000000,0.0325353413,0.0325353413,10.366667

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0000000000,0.0325353413,0.0325353413,5.183333

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,12,Food,0.0000000000,0.0325353413,0.0325353413,10.333333

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0000000000,0.0325353413,0.0325353413,3.570833

Prince Edward Island,People's Party of Canada/Parti populaire du Canada,24,Food,0.0000000000,0.0325353413,0.0325353413,10.537500

Nova Scotia,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0117245590,0.0396087599,0.0278842009,6.166667

Nova Scotia,People's Party of Canada/Parti populaire du Canada,3,Food,0.0117245590,0.0396087599,0.0278842009,8.066667

Nova Scotia,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0117245590,0.0396087599,0.0278842009,5.566667

Nova Scotia,People's Party of Canada/Parti populaire du Canada,6,Food,0.0117245590,0.0396087599,0.0278842009,7.366667

Nova Scotia,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0117245590,0.0396087599,0.0278842009,4.725000

Nova Scotia,People's Party of Canada/Parti populaire du Canada,12,Food,0.0117245590,0.0396087599,0.0278842009,7.091667

Nova Scotia,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0117245590,0.0396087599,0.0278842009,3.779167

Nova Scotia,People's Party of Canada/Parti populaire du Canada,24,Food,0.0117245590,0.0396087599,0.0278842009,7.441667

New Brunswick,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0202951274,0.0612014550,0.0409063276,6.000000

New Brunswick,People's Party of Canada/Parti populaire du Canada,3,Food,0.0202951274,0.0612014550,0.0409063276,10.033333

New Brunswick,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0202951274,0.0612014550,0.0409063276,5.183333

New Brunswick,People's Party of Canada/Parti populaire du Canada,6,Food,0.0202951274,0.0612014550,0.0409063276,8.850000

New Brunswick,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0202951274,0.0612014550,0.0409063276,4.125000

New Brunswick,People's Party of Canada/Parti populaire du Canada,12,Food,0.0202951274,0.0612014550,0.0409063276,8.208333

New Brunswick,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0202951274,0.0612014550,0.0409063276,3.466667

New Brunswick,People's Party of Canada/Parti populaire du Canada,24,Food,0.0202951274,0.0612014550,0.0409063276,8.437500

Quebec,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0146932852,0.0268289006,0.0121356155,6.500000

Quebec,People's Party of Canada/Parti populaire du Canada,3,Food,0.0146932852,0.0268289006,0.0121356155,8.300000

Quebec,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0146932852,0.0268289006,0.0121356155,5.616667

Quebec,People's Party of Canada/Parti populaire du Canada,6,Food,0.0146932852,0.0268289006,0.0121356155,7.050000

Quebec,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0146932852,0.0268289006,0.0121356155,4.925000

Quebec,People's Party of Canada/Parti populaire du Canada,12,Food,0.0146932852,0.0268289006,0.0121356155,6.666667

Quebec,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0146932852,0.0268289006,0.0121356155,4.316667

Quebec,People's Party of Canada/Parti populaire du Canada,24,Food,0.0146932852,0.0268289006,0.0121356155,7.225000

Ontario,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0157318030,0.0542484861,0.0385166831,6.100000

Ontario,People's Party of Canada/Parti populaire du Canada,3,Food,0.0157318030,0.0542484861,0.0385166831,7.633333

Ontario,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0157318030,0.0542484861,0.0385166831,5.150000

Ontario,People's Party of Canada/Parti populaire du Canada,6,Food,0.0157318030,0.0542484861,0.0385166831,6.016667

Ontario,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0157318030,0.0542484861,0.0385166831,4.383333

Ontario,People's Party of Canada/Parti populaire du Canada,12,Food,0.0157318030,0.0542484861,0.0385166831,5.666667

Ontario,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0157318030,0.0542484861,0.0385166831,3.979167

Ontario,People's Party of Canada/Parti populaire du Canada,24,Food,0.0157318030,0.0542484861,0.0385166831,7.020833

Manitoba,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0168648130,0.0759268629,0.0590620499,5.800000

Manitoba,People's Party of Canada/Parti populaire du Canada,3,Food,0.0168648130,0.0759268629,0.0590620499,5.700000

Manitoba,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0168648130,0.0759268629,0.0590620499,4.866667

Manitoba,People's Party of Canada/Parti populaire du Canada,6,Food,0.0168648130,0.0759268629,0.0590620499,5.050000

Manitoba,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0168648130,0.0759268629,0.0590620499,4.091667

Manitoba,People's Party of Canada/Parti populaire du Canada,12,Food,0.0168648130,0.0759268629,0.0590620499,5.050000

Manitoba,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0168648130,0.0759268629,0.0590620499,4.091667

Manitoba,People's Party of Canada/Parti populaire du Canada,24,Food,0.0168648130,0.0759268629,0.0590620499,6.075000

Saskatchewan,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0179479258,0.0658538571,0.0479059313,4.733333

Saskatchewan,People's Party of Canada/Parti populaire du Canada,3,Food,0.0179479258,0.0658538571,0.0479059313,7.100000

Saskatchewan,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0179479258,0.0658538571,0.0479059313,3.983333

Saskatchewan,People's Party of Canada/Parti populaire du Canada,6,Food,0.0179479258,0.0658538571,0.0479059313,6.816667

Saskatchewan,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0179479258,0.0658538571,0.0479059313,3.716667

Saskatchewan,People's Party of Canada/Parti populaire du Canada,12,Food,0.0179479258,0.0658538571,0.0479059313,6.375000

Saskatchewan,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0179479258,0.0658538571,0.0479059313,3.470833

Saskatchewan,People's Party of Canada/Parti populaire du Canada,24,Food,0.0179479258,0.0658538571,0.0479059313,7.245833

Alberta,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0224065645,0.0733260288,0.0509194643,7.400000

Alberta,People's Party of Canada/Parti populaire du Canada,3,Food,0.0224065645,0.0733260288,0.0509194643,7.766667

Alberta,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0224065645,0.0733260288,0.0509194643,6.183333

Alberta,People's Party of Canada/Parti populaire du Canada,6,Food,0.0224065645,0.0733260288,0.0509194643,7.500000

Alberta,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0224065645,0.0733260288,0.0509194643,5.091667

Alberta,People's Party of Canada/Parti populaire du Canada,12,Food,0.0224065645,0.0733260288,0.0509194643,7.300000

Alberta,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0224065645,0.0733260288,0.0509194643,4.587500

Alberta,People's Party of Canada/Parti populaire du Canada,24,Food,0.0224065645,0.0733260288,0.0509194643,8.225000

British Columbia,People's Party of Canada/Parti populaire du Canada,3,All-items,0.0165433192,0.0488049687,0.0322616495,4.833333

British Columbia,People's Party of Canada/Parti populaire du Canada,3,Food,0.0165433192,0.0488049687,0.0322616495,6.666667

British Columbia,People's Party of Canada/Parti populaire du Canada,6,All-items,0.0165433192,0.0488049687,0.0322616495,4.083333

British Columbia,People's Party of Canada/Parti populaire du Canada,6,Food,0.0165433192,0.0488049687,0.0322616495,6.650000

British Columbia,People's Party of Canada/Parti populaire du Canada,12,All-items,0.0165433192,0.0488049687,0.0322616495,3.950000

British Columbia,People's Party of Canada/Parti populaire du Canada,12,Food,0.0165433192,0.0488049687,0.0322616495,7.016667

British Columbia,People's Party of Canada/Parti populaire du Canada,24,All-items,0.0165433192,0.0488049687,0.0322616495,4.137500

British Columbia,People's Party of Canada/Parti populaire du Canada,24,Food,0.0165433192,0.0488049687,0.0322616495,8.179167

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.200000

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,6.733333

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.216667

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,5.683333

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.308333

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,5.233333

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,2.933333

Newfoundland and Labrador,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,4.979167

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,8.366667

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,10.966667

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.933333

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,10.366667

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,10.333333

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.570833

Prince Edward Island,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,10.537500

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.166667

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,8.066667

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.566667

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,7.366667

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.725000

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,7.091667

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.779167

Nova Scotia,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,7.441667

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.000000

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,10.033333

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,8.850000

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.125000

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,8.208333

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.466667

New Brunswick,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,8.437500

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000994319,0.0000000000,-0.0000994319,6.500000

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000994319,0.0000000000,-0.0000994319,8.300000

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000994319,0.0000000000,-0.0000994319,5.616667

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000994319,0.0000000000,-0.0000994319,7.050000

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000994319,0.0000000000,-0.0000994319,4.925000

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000994319,0.0000000000,-0.0000994319,6.666667

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000994319,0.0000000000,-0.0000994319,4.316667

Quebec,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000994319,0.0000000000,-0.0000994319,7.225000

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0001307272,0.0000000000,-0.0001307272,6.100000

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0001307272,0.0000000000,-0.0001307272,7.633333

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0001307272,0.0000000000,-0.0001307272,5.150000

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0001307272,0.0000000000,-0.0001307272,6.016667

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0001307272,0.0000000000,-0.0001307272,4.383333

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0001307272,0.0000000000,-0.0001307272,5.666667

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0001307272,0.0000000000,-0.0001307272,3.979167

Ontario,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0001307272,0.0000000000,-0.0001307272,7.020833

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,5.800000

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,5.700000

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.866667

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,6.075000

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.733333

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,7.100000

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,3.983333

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,6.816667

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.716667

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,6.375000

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.470833

Saskatchewan,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,7.245833

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,7.400000

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,7.766667

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.183333

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,7.500000

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.091667

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,7.300000

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.587500

Alberta,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,8.225000

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,3,All-items,0.0000867041,0.0000000000,-0.0000867041,4.833333

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,3,Food,0.0000867041,0.0000000000,-0.0000867041,6.666667

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,6,All-items,0.0000867041,0.0000000000,-0.0000867041,4.083333

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,6,Food,0.0000867041,0.0000000000,-0.0000867041,6.650000

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,12,All-items,0.0000867041,0.0000000000,-0.0000867041,3.950000

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,12,Food,0.0000867041,0.0000000000,-0.0000867041,7.016667

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,24,All-items,0.0000867041,0.0000000000,-0.0000867041,4.137500

British Columbia,Progressive Canadian Party/Parti Progressiste Canadien,24,Food,0.0000867041,0.0000000000,-0.0000867041,8.179167

Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.200000

Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,6.733333

Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.216667

Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,5.683333

